;Number of Data;Title;Authors;Source;Year;T (K);p (kPa);C2H6;C3H8;C4H10;CO2;H2O in Hydrate;Nonpolar Liquid;N2;H2O in Aqueous Liquid;Vapor;H2O in Hydrate sII;H2O in Hydrate sI;Ice;CH4;H2S
1241;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;298.98;13181.0;0;1;0;0;1;1;0;1;0;0;0;0;1;0
1242;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;299.69;15381.0;0;1;0;0;1;1;0;1;0;0;0;0;1;0
1243;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;300.22;17408.0;0;1;0;0;1;1;0;1;0;0;0;0;1;0
1244;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;298.25;10706.0;0;1;0;0;1;1;0;1;0;0;0;0;1;0
1245;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;298.94;12623.0;0;1;0;0;1;1;0;1;0;0;0;0;1;0
1246;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;299.4;14526.0;0;1;0;0;1;1;0;1;0;0;0;0;1;0
1247;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;300.2;17291.0;0;1;0;0;1;1;0;1;0;0;0;0;1;0
1248;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;298.02;10600.0;0;1;0;0;1;1;0;1;0;0;0;0;1;0
1249;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;298.93;13891.0;0;1;0;0;1;1;0;1;0;0;0;0;1;0
1250;Dataset 367;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;300.12;17125.0;0;1;0;0;1;1;0;1;0;0;0;0;1;0
1251;Dataset 368;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;281.35;830.0;0;1;0;0;1;1;0;1;1;0;0;0;1;0
1252;Dataset 369;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;274.88;263.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1253;Dataset 369;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;276.45;350.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1254;Dataset 369;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;277.74;443.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1255;Dataset 369;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;279.11;560.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1256;Dataset 369;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;280.23;689.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1257;Dataset 369;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;274.45;270.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1258;Dataset 369;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;275.91;343.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1259;Dataset 369;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;277.08;419.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1260;Dataset 369;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;278.65;536.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1261;Dataset 369;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;280.16;691.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1262;Dataset 369;Gas hydrates from liquid hydrocarbons methane-propane-water system;Verma, Y. K., Hand, J. H. and Katz, D. L.[Donald L.];GVC/AIChE Joint Meeting, Munich, 1975, pp 10;1974;282.31;945.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1263;Dataset 575;Experimental determination of hydrate equilibrium conditions for pure gases, binary and ternary mixtures and natural gases ;Nixdorf, J. and Oellrich, L. R.;Fluid Phase Equilib. 139, 325-333;1997;278.09;1416.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1264;Dataset 575;Experimental determination of hydrate equilibrium conditions for pure gases, binary and ternary mixtures and natural gases ;Nixdorf, J. and Oellrich, L. R.;Fluid Phase Equilib. 139, 325-333;1997;283.52;2640.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1265;Dataset 575;Experimental determination of hydrate equilibrium conditions for pure gases, binary and ternary mixtures and natural gases ;Nixdorf, J. and Oellrich, L. R.;Fluid Phase Equilib. 139, 325-333;1997;288.8;5080.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1266;Dataset 575;Experimental determination of hydrate equilibrium conditions for pure gases, binary and ternary mixtures and natural gases ;Nixdorf, J. and Oellrich, L. R.;Fluid Phase Equilib. 139, 325-333;1997;292.87;9196.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1267;Dataset 575;Experimental determination of hydrate equilibrium conditions for pure gases, binary and ternary mixtures and natural gases ;Nixdorf, J. and Oellrich, L. R.;Fluid Phase Equilib. 139, 325-333;1997;295.33;14966.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1268;Dataset 575;Experimental determination of hydrate equilibrium conditions for pure gases, binary and ternary mixtures and natural gases ;Nixdorf, J. and Oellrich, L. R.;Fluid Phase Equilib. 139, 325-333;1997;296.59;19814.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1269;Dataset 575;Experimental determination of hydrate equilibrium conditions for pure gases, binary and ternary mixtures and natural gases ;Nixdorf, J. and Oellrich, L. R.;Fluid Phase Equilib. 139, 325-333;1997;297.53;24363.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1270;Dataset 657;Final hydrate stability conditions of a methane and propane mixture in the presence of pure water and aqueous solutions of methanol and ethylene glycol;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Fluid Phase Equilib. 47, 295;1989;274.55;443.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1271;Dataset 657;Final hydrate stability conditions of a methane and propane mixture in the presence of pure water and aqueous solutions of methanol and ethylene glycol;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Fluid Phase Equilib. 47, 295;1989;277.2;645.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1272;Dataset 657;Final hydrate stability conditions of a methane and propane mixture in the presence of pure water and aqueous solutions of methanol and ethylene glycol;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Fluid Phase Equilib. 47, 295;1989;280.45;956.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1273;Dataset 657;Final hydrate stability conditions of a methane and propane mixture in the presence of pure water and aqueous solutions of methanol and ethylene glycol;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Fluid Phase Equilib. 47, 295;1989;283.65;1452.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1274;Dataset 657;Final hydrate stability conditions of a methane and propane mixture in the presence of pure water and aqueous solutions of methanol and ethylene glycol;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Fluid Phase Equilib. 47, 295;1989;289.25;2638.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1275;Dataset 657;Final hydrate stability conditions of a methane and propane mixture in the presence of pure water and aqueous solutions of methanol and ethylene glycol;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Fluid Phase Equilib. 47, 295;1989;291.05;3607.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1276;Dataset 657;Final hydrate stability conditions of a methane and propane mixture in the presence of pure water and aqueous solutions of methanol and ethylene glycol;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Fluid Phase Equilib. 47, 295;1989;291.32;3799.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1277;Dataset 657;Final hydrate stability conditions of a methane and propane mixture in the presence of pure water and aqueous solutions of methanol and ethylene glycol;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Fluid Phase Equilib. 47, 295;1989;295.15;6630.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1278;Dataset 657;Final hydrate stability conditions of a methane and propane mixture in the presence of pure water and aqueous solutions of methanol and ethylene glycol;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Fluid Phase Equilib. 47, 295;1989;295.71;7306.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1279;Dataset 657;Final hydrate stability conditions of a methane and propane mixture in the presence of pure water and aqueous solutions of methanol and ethylene glycol;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Fluid Phase Equilib. 47, 295;1989;296.91;8276.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1280;Dataset 657;Final hydrate stability conditions of a methane and propane mixture in the presence of pure water and aqueous solutions of methanol and ethylene glycol;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Fluid Phase Equilib. 47, 295;1989;299.35;15216.0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
1281;Dataset 799;Measurement and Interpretation of the Water Content of a  Methane-Propane Mixture in the Gaseous State in Equilibrium with  Hydrate;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Ind. Eng. Chem. Fundam. 21, 391 ( - 395);1982;277.15;2068.0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
1282;Dataset 799;Measurement and Interpretation of the Water Content of a  Methane-Propane Mixture in the Gaseous State in Equilibrium with  Hydrate;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Ind. Eng. Chem. Fundam. 21, 391 ( - 395);1982;266.48;2068.0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
1283;Dataset 799;Measurement and Interpretation of the Water Content of a  Methane-Propane Mixture in the Gaseous State in Equilibrium with  Hydrate;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Ind. Eng. Chem. Fundam. 21, 391 ( - 395);1982;260.04;2068.0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
1284;Dataset 799;Measurement and Interpretation of the Water Content of a  Methane-Propane Mixture in the Gaseous State in Equilibrium with  Hydrate;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Ind. Eng. Chem. Fundam. 21, 391 ( - 395);1982;251.71;2068.0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
1285;Dataset 799;Measurement and Interpretation of the Water Content of a  Methane-Propane Mixture in the Gaseous State in Equilibrium with  Hydrate;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Ind. Eng. Chem. Fundam. 21, 391 ( - 395);1982;246.21;2068.0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
1286;Dataset 799;Measurement and Interpretation of the Water Content of a  Methane-Propane Mixture in the Gaseous State in Equilibrium with  Hydrate;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Ind. Eng. Chem. Fundam. 21, 391 ( - 395);1982;234.21;2068.0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
1287;Dataset 799;Measurement and Interpretation of the Water Content of a  Methane-Propane Mixture in the Gaseous State in Equilibrium with  Hydrate;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Ind. Eng. Chem. Fundam. 21, 391 ( - 395);1982;274.65;3446.0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
1288;Dataset 799;Measurement and Interpretation of the Water Content of a  Methane-Propane Mixture in the Gaseous State in Equilibrium with  Hydrate;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Ind. Eng. Chem. Fundam. 21, 391 ( - 395);1982;263.15;3446.0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
1289;Dataset 799;Measurement and Interpretation of the Water Content of a  Methane-Propane Mixture in the Gaseous State in Equilibrium with  Hydrate;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Ind. Eng. Chem. Fundam. 21, 391 ( - 395);1982;252.04;3446.0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
1290;Dataset 799;Measurement and Interpretation of the Water Content of a  Methane-Propane Mixture in the Gaseous State in Equilibrium with  Hydrate;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Ind. Eng. Chem. Fundam. 21, 391 ( - 395);1982;246.21;3446.0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
1291;Dataset 799;Measurement and Interpretation of the Water Content of a  Methane-Propane Mixture in the Gaseous State in Equilibrium with  Hydrate;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Ind. Eng. Chem. Fundam. 21, 391 ( - 395);1982;234.21;3446.0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
1292;Dataset 799;Measurement and Interpretation of the Water Content of a  Methane-Propane Mixture in the Gaseous State in Equilibrium with  Hydrate;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Ind. Eng. Chem. Fundam. 21, 391 ( - 395);1982;276.15;6893.0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
1293;Dataset 799;Measurement and Interpretation of the Water Content of a  Methane-Propane Mixture in the Gaseous State in Equilibrium with  Hydrate;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Ind. Eng. Chem. Fundam. 21, 391 ( - 395);1982;263.15;6893.0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
1294;Dataset 799;Measurement and Interpretation of the Water Content of a  Methane-Propane Mixture in the Gaseous State in Equilibrium with  Hydrate;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Ind. Eng. Chem. Fundam. 21, 391 ( - 395);1982;260.04;6893.0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
1295;Dataset 799;Measurement and Interpretation of the Water Content of a  Methane-Propane Mixture in the Gaseous State in Equilibrium with  Hydrate;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Ind. Eng. Chem. Fundam. 21, 391 ( - 395);1982;252.04;6893.0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
1296;Dataset 799;Measurement and Interpretation of the Water Content of a  Methane-Propane Mixture in the Gaseous State in Equilibrium with  Hydrate;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Ind. Eng. Chem. Fundam. 21, 391 ( - 395);1982;246.21;6893.0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
1297;Dataset 799;Measurement and Interpretation of the Water Content of a  Methane-Propane Mixture in the Gaseous State in Equilibrium with  Hydrate;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Ind. Eng. Chem. Fundam. 21, 391 ( - 395);1982;234.21;6893.0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
1298;Dataset 799;Measurement and Interpretation of the Water Content of a  Methane-Propane Mixture in the Gaseous State in Equilibrium with  Hydrate;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Ind. Eng. Chem. Fundam. 21, 391 ( - 395);1982;277.59;10339.0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
1299;Dataset 799;Measurement and Interpretation of the Water Content of a  Methane-Propane Mixture in the Gaseous State in Equilibrium with  Hydrate;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Ind. Eng. Chem. Fundam. 21, 391 ( - 395);1982;266.48;10339.0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
1300;Dataset 799;Measurement and Interpretation of the Water Content of a  Methane-Propane Mixture in the Gaseous State in Equilibrium with  Hydrate;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Ind. Eng. Chem. Fundam. 21, 391 ( - 395);1982;260.04;10339.0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
1301;Dataset 799;Measurement and Interpretation of the Water Content of a  Methane-Propane Mixture in the Gaseous State in Equilibrium with  Hydrate;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Ind. Eng. Chem. Fundam. 21, 391 ( - 395);1982;252.04;10339.0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
1302;Dataset 799;Measurement and Interpretation of the Water Content of a  Methane-Propane Mixture in the Gaseous State in Equilibrium with  Hydrate;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Ind. Eng. Chem. Fundam. 21, 391 ( - 395);1982;246.21;10339.0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
1303;Dataset 799;Measurement and Interpretation of the Water Content of a  Methane-Propane Mixture in the Gaseous State in Equilibrium with  Hydrate;Song, K. Y.[Kyoo Y.] and Kobayashi, R.[Riki];Ind. Eng. Chem. Fundam. 21, 391 ( - 395);1982;234.21;10339.0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
1304;Dataset 854;Natural Gas Hydrates;carson, D. B.[Don B.] and Katz, D. L.[Donald L.];American Institute of Mining and Metallurgical Engineers Dallas Meeting, Dallas, TX, October, pp 1-8;1941;295.7;7253.0;0;1;0;0;1;1;0;1;1;0;0;0;1;0
1305;Dataset 855;Natural Gas Hydrates;carson, D. B.[Don B.] and Katz, D. L.[Donald L.];American Institute of Mining and Metallurgical Engineers Dallas Meeting, Dallas, TX, October, pp 1-8;1941;294.1;5337.0;0;1;0;0;1;1;0;1;1;0;0;0;1;0
1306;Dataset 856;Natural Gas Hydrates;carson, D. B.[Don B.] and Katz, D. L.[Donald L.];American Institute of Mining and Metallurgical Engineers Dallas Meeting, Dallas, TX, October, pp 1-8;1941;291.8;3592.0;0;1;0;0;1;1;0;1;1;0;0;0;1;0
1307;Dataset 857;Natural Gas Hydrates;carson, D. B.[Don B.] and Katz, D. L.[Donald L.];American Institute of Mining and Metallurgical Engineers Dallas Meeting, Dallas, TX, October, pp 1-8;1941;289.8;2779.0;0;1;0;0;1;1;0;1;1;0;0;0;1;0
1308;Dataset 858;Natural Gas Hydrates;carson, D. B.[Don B.] and Katz, D. L.[Donald L.];American Institute of Mining and Metallurgical Engineers Dallas Meeting, Dallas, TX, October, pp 1-8;1941;287.9;2137.0;0;1;0;0;1;1;0;1;1;0;0;0;1;0
1309;Dataset 859;Natural Gas Hydrates;carson, D. B.[Don B.] and Katz, D. L.[Donald L.];American Institute of Mining and Metallurgical Engineers Dallas Meeting, Dallas, TX, October, pp 1-8;1941;291.7;3682.0;0;1;0;0;1;1;0;1;1;0;0;0;1;0
1310;Dataset 860;Natural Gas Hydrates;carson, D. B.[Don B.] and Katz, D. L.[Donald L.];American Institute of Mining and Metallurgical Engineers Dallas Meeting, Dallas, TX, October, pp 1-8;1941;283.8;1220.0;0;1;0;0;1;1;0;1;1;0;0;0;1;0
1311;Dataset 861;Natural Gas Hydrates;carson, D. B.[Don B.] and Katz, D. L.[Donald L.];American Institute of Mining and Metallurgical Engineers Dallas Meeting, Dallas, TX, October, pp 1-8;1941;291.0;3296.0;0;1;0;0;1;1;0;1;1;0;0;0;1;0
1312;Dataset 862;Natural Gas Hydrates;carson, D. B.[Don B.] and Katz, D. L.[Donald L.];American Institute of Mining and Metallurgical Engineers Dallas Meeting, Dallas, TX, October, pp 1-8;1941;284.0;1289.0;0;1;0;0;1;1;0;1;1;0;0;0;1;0
1313;Dataset 862;Natural Gas Hydrates;carson, D. B.[Don B.] and Katz, D. L.[Donald L.];American Institute of Mining and Metallurgical Engineers Dallas Meeting, Dallas, TX, October, pp 1-8;1941;286.0;1586.0;0;1;0;0;1;1;0;1;1;0;0;0;1;0
1314;Dataset 862;Natural Gas Hydrates;carson, D. B.[Don B.] and Katz, D. L.[Donald L.];American Institute of Mining and Metallurgical Engineers Dallas Meeting, Dallas, TX, October, pp 1-8;1941;289.8;2813.0;0;1;0;0;1;1;0;1;1;0;0;0;1;0
1315;Dataset 862;Natural Gas Hydrates;carson, D. B.[Don B.] and Katz, D. L.[Donald L.];American Institute of Mining and Metallurgical Engineers Dallas Meeting, Dallas, TX, October, pp 1-8;1941;291.4;3503.0;0;1;0;0;1;1;0;1;1;0;0;0;1;0
1316;Dataset 862;Natural Gas Hydrates;carson, D. B.[Don B.] and Katz, D. L.[Donald L.];American Institute of Mining and Metallurgical Engineers Dallas Meeting, Dallas, TX, October, pp 1-8;1941;294.2;5736.0;0;1;0;0;1;1;0;1;1;0;0;0;1;0
1317;Dataset 862;Natural Gas Hydrates;carson, D. B.[Don B.] and Katz, D. L.[Donald L.];American Institute of Mining and Metallurgical Engineers Dallas Meeting, Dallas, TX, October, pp 1-8;1941;295.0;5440.0;0;1;0;0;1;1;0;1;1;0;0;0;1;0
1318;Dataset 862;Natural Gas Hydrates;carson, D. B.[Don B.] and Katz, D. L.[Donald L.];American Institute of Mining and Metallurgical Engineers Dallas Meeting, Dallas, TX, October, pp 1-8;1941;285.4;1813.0;0;1;0;0;1;1;0;1;1;0;0;0;1;0
1319;Dataset 863;Natural Gas Hydrates;carson, D. B.[Don B.] and Katz, D. L.[Donald L.];American Institute of Mining and Metallurgical Engineers Dallas Meeting, Dallas, TX, October, pp 1-8;1941;293.6;5268.0;0;1;0;0;1;1;0;1;1;0;0;0;1;0
1320;Dataset 864;Natural Gas Hydrates;carson, D. B.[Don B.] and Katz, D. L.[Donald L.];American Institute of Mining and Metallurgical Engineers Dallas Meeting, Dallas, TX, October, pp 1-8;1941;286.8;1765.0;0;1;0;0;1;1;0;1;1;0;0;0;1;0
1321;Dataset 873;Solid-Vapor Azeotropes in Hydrate-Forming Systems;Thakore, J.[Jashwantsinh] and Holder, G. D.[Gerald D.];I & EC Research 26, 462-469;1987;275.15;672.0;0;1;0;0;0;0;0;1;1;1;0;0;1;0
1322;Dataset 873;Solid-Vapor Azeotropes in Hydrate-Forming Systems;Thakore, J.[Jashwantsinh] and Holder, G. D.[Gerald D.];I & EC Research 26, 462-469;1987;275.15;424.0;0;1;0;0;0;0;0;1;1;1;0;0;1;0
1323;Dataset 873;Solid-Vapor Azeotropes in Hydrate-Forming Systems;Thakore, J.[Jashwantsinh] and Holder, G. D.[Gerald D.];I & EC Research 26, 462-469;1987;275.15;393.0;0;1;0;0;0;0;0;1;1;1;0;0;1;0
1324;Dataset 873;Solid-Vapor Azeotropes in Hydrate-Forming Systems;Thakore, J.[Jashwantsinh] and Holder, G. D.[Gerald D.];I & EC Research 26, 462-469;1987;275.15;365.0;0;1;0;0;0;0;0;1;1;1;0;0;1;0
1325;Dataset 873;Solid-Vapor Azeotropes in Hydrate-Forming Systems;Thakore, J.[Jashwantsinh] and Holder, G. D.[Gerald D.];I & EC Research 26, 462-469;1987;275.15;303.0;0;1;0;0;0;0;0;1;1;1;0;0;1;0
1326;Dataset 873;Solid-Vapor Azeotropes in Hydrate-Forming Systems;Thakore, J.[Jashwantsinh] and Holder, G. D.[Gerald D.];I & EC Research 26, 462-469;1987;275.15;279.0;0;1;0;0;0;0;0;1;1;1;0;0;1;0
1327;Dataset 873;Solid-Vapor Azeotropes in Hydrate-Forming Systems;Thakore, J.[Jashwantsinh] and Holder, G. D.[Gerald D.];I & EC Research 26, 462-469;1987;275.15;279.0;0;1;0;0;0;0;0;1;1;1;0;0;1;0
